,id,rem_diz,rem_evro,rem_kosm,rooms_size,balcony,logia,dvor_view,street_view,merged_toilet,split_toilet,kids_allowed,pets_allowed,furn_in_rooms,furn_at_kitchen,bath,shower,washing,aircon,dishwaser,tv,freezer,internet,phone,ceiling_height,pass_lift,gruz_lift,trashprovod,link
13829,274193115,0.0,1.0,0.0,58.0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,2.8,2,2,0,https://www.cian.ru/rent/flat/274193115
13830,267437190,0.0,1.0,0.0,82.0,1,0,1,0,2,0,1,0,1,1,0,1,1,1,1,1,1,1,0,3.0,1,0,1,https://www.cian.ru/rent/flat/267437190
13831,274192817,0.0,1.0,0.0,118.99999999999999,1,0,1,0,2,0,1,0,1,1,0,1,1,1,1,1,1,1,0,3.0,1,0,1,https://www.cian.ru/rent/flat/274192817
13832,264275165,1.0,0.0,0.0,77.0,0,0,1,0,2,0,1,0,1,1,1,1,1,1,1,1,1,1,1,3.0,4,0,1,https://www.cian.ru/rent/flat/264275165
13833,269998121,1.0,0.0,0.0,110.0,0,0,1,0,2,0,1,0,1,1,0,0,1,0,0,1,1,0,1,3.0,1,0,1,https://www.cian.ru/rent/flat/269998121
13834,272607038,0.0,1.0,0.0,50.0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,3.0,2,2,1,https://www.cian.ru/rent/flat/272607038
13835,271265362,0.0,1.0,0.0,60.0,1,0,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,3.2,1,0,1,https://www.cian.ru/rent/flat/271265362
13836,272896445,0.0,1.0,0.0,147.0,0,0,1,1,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,3.2,1,0,1,https://www.cian.ru/rent/flat/272896445
13837,273447688,0.0,1.0,0.0,120.0,1,0,1,0,2,0,0,0,1,1,0,1,1,1,1,1,1,1,0,3.2,1,0,1,https://www.cian.ru/rent/flat/273447688
13838,229232269,0.0,1.0,0.0,110.0,0,0,1,0,2,0,1,0,1,1,0,0,1,0,0,1,1,0,1,3.2,1,0,1,https://www.cian.ru/rent/flat/229232269
13839,271440125,1.0,0.0,0.0,77.0,0,0,1,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,3.0,4,0,1,https://www.cian.ru/rent/flat/271440125
13840,273184531,1.0,0.0,0.0,77.0,0,0,1,1,2,0,1,0,1,1,0,0,1,0,1,0,1,1,0,3.2,4,0,1,https://www.cian.ru/rent/flat/273184531
13841,274633522,0.0,1.0,0.0,77.0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,3.2,4,0,1,https://www.cian.ru/rent/flat/274633522
13842,265938926,1.0,0.0,0.0,120.0,0,1,1,1,2,1,1,0,1,1,1,1,0,0,1,1,1,1,0,3.2,0,2,0,https://www.cian.ru/rent/flat/265938926
13843,274390176,0.0,1.0,0.0,107.0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,3.0,1,1,1,https://www.cian.ru/rent/flat/274390176
13844,263022620,0.0,1.0,0.0,75.0,0,1,1,0,0,2,0,0,1,1,1,1,1,1,1,1,1,1,1,3.2,3,0,1,https://www.cian.ru/rent/flat/263022620
13845,274845023,1.0,0.0,0.0,105.0,0,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,3.2,3,0,1,https://www.cian.ru/rent/flat/274845023
13846,262644548,0.0,1.0,0.0,100.0,0,0,1,0,0,3,1,0,1,1,1,1,1,1,1,1,1,1,1,3.2,3,0,1,https://www.cian.ru/rent/flat/262644548
13847,265497359,0.0,0.0,1.0,110.0,0,0,1,1,2,0,1,0,1,1,1,1,1,1,1,1,1,1,0,3.2,1,0,1,https://www.cian.ru/rent/flat/265497359
13848,270699241,0.0,1.0,0.0,220.0,2,2,1,1,2,0,1,0,1,1,1,1,1,1,1,1,1,1,0,3.2,2,1,1,https://www.cian.ru/rent/flat/270699241
13849,274790807,0.0,1.0,0.0,70.0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,3.2,4,0,1,https://www.cian.ru/rent/flat/274790807
13850,224335547,0.0,1.0,0.0,112.0,0,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2.64,1,1,1,https://www.cian.ru/rent/flat/224335547
13851,274645869,1.0,0.0,0.0,84.0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,3.2,2,0,1,https://www.cian.ru/rent/flat/274645869
13852,274331436,1.0,0.0,0.0,130.0,0,1,1,1,0,2,1,1,1,1,1,0,1,0,0,1,1,1,0,3.2,2,1,1,https://www.cian.ru/rent/flat/274331436
13853,252954692,0.0,1.0,0.0,160.0,0,0,1,1,2,0,1,1,0,1,1,1,1,1,1,1,1,1,1,3.2,1,0,1,https://www.cian.ru/rent/flat/252954692
13854,258234048,1.0,0.0,0.0,128.0,0,1,1,1,2,0,1,0,1,1,1,1,1,0,1,1,1,1,0,3.0,1,0,1,https://www.cian.ru/rent/flat/258234048
13855,240747445,0.0,0.0,1.0,19.0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,2.64,1,0,1,https://www.cian.ru/rent/flat/240747445
13856,274550445,0.0,0.0,1.0,23.0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,2.64,1,0,1,https://www.cian.ru/rent/flat/274550445
13857,273525459,0.0,0.0,1.0,18.0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,2.48,1,0,0,https://www.cian.ru/rent/flat/273525459
13858,274310846,0.0,0.0,1.0,19.0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,2.64,2,0,1,https://www.cian.ru/rent/flat/274310846
13859,274789114,0.0,1.0,0.0,21.0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,2.64,1,0,1,https://www.cian.ru/rent/flat/274789114
13860,274189440,0.0,0.0,1.0,20.0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,2.64,3,0,1,https://www.cian.ru/rent/flat/274189440
13861,273522626,0.0,1.0,0.0,20.0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2.64,1,1,1,https://www.cian.ru/rent/flat/273522626
13862,192419349,0.0,0.0,1.0,20.0,2,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,2.64,1,0,1,https://www.cian.ru/rent/flat/192419349
13863,271931332,0.0,0.0,1.0,30.0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,2.64,1,0,1,https://www.cian.ru/rent/flat/271931332
13864,273395942,0.0,0.0,1.0,17.0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,2.64,2,0,1,https://www.cian.ru/rent/flat/273395942
13865,273452011,0.0,0.0,1.0,20.0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,2.48,1,1,1,https://www.cian.ru/rent/flat/273452011
13866,274055420,0.0,0.0,1.0,26.0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,2.65,1,1,1,https://www.cian.ru/rent/flat/274055420
13867,274766421,0.0,0.0,1.0,17.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64,2,1,1,https://www.cian.ru/rent/flat/274766421
13868,164155209,0.0,0.0,1.0,27.0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,2.64,1,0,1,https://www.cian.ru/rent/flat/164155209
13869,273935133,0.0,0.0,1.0,27.0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,2.64,2,0,1,https://www.cian.ru/rent/flat/273935133
13870,274652557,0.0,0.0,1.0,32.0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,2.64,2,0,1,https://www.cian.ru/rent/flat/274652557
13871,274880657,0.0,0.0,1.0,30.0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,2.64,1,0,1,https://www.cian.ru/rent/flat/274880657
13872,274038943,0.0,1.0,0.0,23.0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,2.64,3,1,1,https://www.cian.ru/rent/flat/274038943
13873,251322661,0.0,1.0,0.0,20.0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,2.64,2,0,1,https://www.cian.ru/rent/flat/251322661
13874,167524537,0.0,0.0,1.0,35.0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,2.64,2,1,1,https://www.cian.ru/rent/flat/167524537
13875,274187410,0.0,0.0,1.0,31.0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,2.64,4,0,1,https://www.cian.ru/rent/flat/274187410
13876,274010172,0.0,0.0,1.0,37.0,2,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,2.64,1,1,1,https://www.cian.ru/rent/flat/274010172
13877,198450768,0.0,1.0,0.0,34.0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,2.64,2,1,1,https://www.cian.ru/rent/flat/198450768
13878,271459683,0.0,0.0,1.0,37.8,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,2.64,1,0,1,https://www.cian.ru/rent/flat/271459683
13879,272801150,0.0,0.0,1.0,35.0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,2.64,3,0,1,https://www.cian.ru/rent/flat/272801150
13880,167609721,1.0,0.0,0.0,37.0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,2.8,0,2,1,https://www.cian.ru/rent/flat/167609721
13881,275006443,0.0,0.0,1.0,20.0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,2.5,2,0,0,https://www.cian.ru/rent/flat/275006443
13882,274678649,0.0,1.0,0.0,38.0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,2.64,1,0,1,https://www.cian.ru/rent/flat/274678649
13883,274828714,0.0,1.0,0.0,28.0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,3.0,2,2,0,https://www.cian.ru/rent/flat/274828714
13884,271249067,0.0,0.0,0.0,70.0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,2.8,1,0,1,https://www.cian.ru/rent/flat/271249067
13885,272045083,1.0,0.0,0.0,42.0,1,0,1,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,2.8,1,2,1,https://www.cian.ru/rent/flat/272045083
13886,274158724,0.0,1.0,0.0,112.0,1,0,1,0,2,0,1,1,1,1,1,1,1,1,1,0,1,1,0,2.8,1,1,1,https://www.cian.ru/rent/flat/274158724
13887,273905983,1.0,0.0,0.0,84.49,0,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,3.0,3,0,0,https://www.cian.ru/rent/flat/273905983
13888,211224762,1.0,0.0,0.0,196.0,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3.2,1,1,1,https://www.cian.ru/rent/flat/211224762
13889,273364155,0.0,1.0,0.0,141.0,0,1,1,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1,0,3.0,1,1,1,https://www.cian.ru/rent/flat/273364155
13890,266167767,1.0,0.0,0.0,140.0,0,0,1,1,2,0,1,0,1,1,1,1,1,1,1,1,1,1,0,3.2,2,2,0,https://www.cian.ru/rent/flat/266167767
13891,274272646,0.0,0.0,1.0,35.0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,2.64,3,0,1,https://www.cian.ru/rent/flat/274272646
13892,274567643,0.0,0.0,1.0,16.0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,2.64,4,0,1,https://www.cian.ru/rent/flat/274567643
13893,274642146,1.0,0.0,0.0,100.0,2,2,1,1,2,1,1,0,1,0,1,1,1,1,1,0,0,1,0,3.2,3,0,1,https://www.cian.ru/rent/flat/274642146
13894,274993196,0.0,0.0,0.0,20.8,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2.48,1,0,0,https://www.cian.ru/rent/flat/274993196
13895,274926486,0.0,0.0,1.0,15.0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,2.65,1,0,0,https://www.cian.ru/rent/flat/274926486
13896,274446823,0.0,0.0,1.0,15.0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,2.64,1,0,0,https://www.cian.ru/rent/flat/274446823
13897,155057173,0.0,1.0,0.0,19.0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,2.64,1,1,1,https://www.cian.ru/rent/flat/155057173
13898,274697037,0.0,0.0,1.0,31.499999999999996,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,2.48,1,0,0,https://www.cian.ru/rent/flat/274697037
13899,270748941,0.0,0.0,1.0,29.0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,2.64,1,0,1,https://www.cian.ru/rent/flat/270748941
13900,274045379,0.0,0.0,1.0,30.5,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,2.8,1,0,1,https://www.cian.ru/rent/flat/274045379
13901,274297029,0.0,1.0,0.0,55.0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,2.8,1,0,1,https://www.cian.ru/rent/flat/274297029
13902,274940932,0.0,1.0,0.0,53.0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,2.64,3,0,1,https://www.cian.ru/rent/flat/274940932
13903,267876326,1.0,0.0,0.0,92.39999999999999,1,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3.0,1,0,1,https://www.cian.ru/rent/flat/267876326
13904,189684323,0.0,0.0,1.0,118.99999999999999,0,0,1,0,3,0,1,0,1,1,1,1,1,1,1,1,1,1,1,3.0,1,1,0,https://www.cian.ru/rent/flat/189684323
13905,253560423,0.0,1.0,0.0,112.0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3.2,3,0,1,https://www.cian.ru/rent/flat/253560423
13906,272336943,1.0,0.0,0.0,140.0,0,0,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,3.2,2,2,0,https://www.cian.ru/rent/flat/272336943
13907,274821298,0.0,0.0,1.0,28.0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,2.64,1,0,1,https://www.cian.ru/rent/flat/274821298
13908,274754294,0.0,1.0,0.0,35.0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,2.64,3,0,1,https://www.cian.ru/rent/flat/274754294
13909,274182057,1.0,0.0,0.0,128.0,0,0,1,1,3,1,1,0,0,0,1,1,1,1,1,0,0,1,0,3.0,0,6,0,https://www.cian.ru/rent/flat/274182057
13910,274466288,0.0,1.0,0.0,21.0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,2.64,2,1,1,https://www.cian.ru/rent/flat/274466288
13911,267270587,0.0,1.0,0.0,30.0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,2.7,2,0,1,https://www.cian.ru/rent/flat/267270587
13912,270444100,0.0,1.0,0.0,35.0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,2.64,2,0,1,https://www.cian.ru/rent/flat/270444100
13913,274705960,1.0,0.0,0.0,32.0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,2.8,1,2,1,https://www.cian.ru/rent/flat/274705960
13914,273105343,1.0,0.0,0.0,98.69999999999999,0,2,1,0,2,0,1,0,1,1,1,1,1,1,1,1,1,1,1,3.2,3,0,1,https://www.cian.ru/rent/flat/273105343
13915,266479418,0.0,1.0,0.0,145.0,0,0,1,0,2,0,1,0,1,1,0,1,1,1,0,1,1,1,0,3.2,1,0,1,https://www.cian.ru/rent/flat/266479418
13916,274977662,0.0,0.0,1.0,17.0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,2.64,1,0,0,https://www.cian.ru/rent/flat/274977662
13917,274882939,0.0,1.0,0.0,29.4,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,2.64,4,0,1,https://www.cian.ru/rent/flat/274882939
13918,274957218,0.0,1.0,0.0,32.0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,2.64,1,0,0,https://www.cian.ru/rent/flat/274957218
13919,274150787,0.0,0.0,1.0,28.0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,2.7,1,0,0,https://www.cian.ru/rent/flat/274150787
13920,274699950,0.0,0.0,1.0,31.0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,2.64,3,0,1,https://www.cian.ru/rent/flat/274699950
13921,274737522,0.0,1.0,0.0,38.0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,2.64,1,0,1,https://www.cian.ru/rent/flat/274737522
13922,274740333,0.0,1.0,0.0,18.0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,2.64,1,1,1,https://www.cian.ru/rent/flat/274740333
13923,219881971,0.0,1.0,0.0,33.0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,2.64,1,1,1,https://www.cian.ru/rent/flat/219881971
13924,274011239,0.0,1.0,0.0,42.0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,2.64,3,0,1,https://www.cian.ru/rent/flat/274011239
13925,274555679,0.0,1.0,0.0,28.0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,2.8,1,1,1,https://www.cian.ru/rent/flat/274555679
13926,270793452,0.0,1.0,0.0,40.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,3.0,2,2,0,https://www.cian.ru/rent/flat/270793452
13927,268288274,1.0,0.0,0.0,100.0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.2,1,1,0,https://www.cian.ru/rent/flat/268288274
13928,268337888,0.0,1.0,0.0,14.0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,2.64,1,0,0,https://www.cian.ru/rent/flat/268337888
13929,274711747,0.0,0.0,1.0,18.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64,1,0,0,https://www.cian.ru/rent/flat/274711747
13930,274806286,0.0,0.0,1.0,15.0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,2.64,4,1,1,https://www.cian.ru/rent/flat/274806286
13931,239345567,0.0,0.0,1.0,20.0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,2.64,1,0,1,https://www.cian.ru/rent/flat/239345567
13932,274398829,0.0,0.0,1.0,27.0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,2.48,1,0,1,https://www.cian.ru/rent/flat/274398829
13933,194510027,0.0,0.0,1.0,22.0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,2.64,1,0,1,https://www.cian.ru/rent/flat/194510027
13934,274511654,0.0,1.0,0.0,11.899999999999999,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,2.64,1,0,0,https://www.cian.ru/rent/flat/274511654
13935,274753454,0.0,0.0,1.0,27.0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,2.9,2,0,1,https://www.cian.ru/rent/flat/274753454
13936,273511590,0.0,0.0,1.0,29.0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,2.64,1,0,0,https://www.cian.ru/rent/flat/273511590
13937,274224150,0.0,0.0,1.0,17.0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,2.5,1,0,1,https://www.cian.ru/rent/flat/274224150
13938,273734369,0.0,0.0,1.0,21.0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,2.7,2,0,1,https://www.cian.ru/rent/flat/273734369
13939,270164472,0.0,0.0,1.0,19.0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,2.64,1,0,1,https://www.cian.ru/rent/flat/270164472
13940,193431016,0.0,1.0,0.0,17.0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,2.64,1,0,1,https://www.cian.ru/rent/flat/193431016
13941,274454987,0.0,1.0,0.0,18.5,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,2.64,1,0,0,https://www.cian.ru/rent/flat/274454987
13942,273255427,0.0,0.0,1.0,20.0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,2.48,2,0,1,https://www.cian.ru/rent/flat/273255427
13943,273083344,0.0,0.0,1.0,30.0,0,2,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,2.64,2,0,1,https://www.cian.ru/rent/flat/273083344
13944,274732256,0.0,0.0,1.0,28.0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,2.77,1,0,0,https://www.cian.ru/rent/flat/274732256
13945,274829189,0.0,0.0,1.0,29.4,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,2.6,3,1,1,https://www.cian.ru/rent/flat/274829189
13946,274952505,0.0,0.0,1.0,20.0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,2.64,2,0,1,https://www.cian.ru/rent/flat/274952505
13947,271892290,0.0,1.0,0.0,20.0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,2.64,1,1,1,https://www.cian.ru/rent/flat/271892290
13948,274984769,0.0,1.0,0.0,20.0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,2.64,2,0,1,https://www.cian.ru/rent/flat/274984769
13949,273439588,0.0,0.0,1.0,38.0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,2.9,2,0,1,https://www.cian.ru/rent/flat/273439588
13950,270748084,0.0,0.0,1.0,15.0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,2.64,1,0,1,https://www.cian.ru/rent/flat/270748084
13951,272727624,0.0,1.0,0.0,19.0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,2.64,1,1,1,https://www.cian.ru/rent/flat/272727624
13952,270990389,0.0,0.0,1.0,30.0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,2.64,1,1,1,https://www.cian.ru/rent/flat/270990389
13953,274734107,0.0,0.0,1.0,19.0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,2.64,4,0,1,https://www.cian.ru/rent/flat/274734107
13954,274801762,0.0,0.0,0.0,26.0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,2.64,2,0,1,https://www.cian.ru/rent/flat/274801762
13955,274884581,0.0,0.0,1.0,30.0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,2.64,1,0,0,https://www.cian.ru/rent/flat/274884581
13956,272104054,0.0,1.0,0.0,29.4,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,2.64,1,0,1,https://www.cian.ru/rent/flat/272104054
13957,274360967,0.0,1.0,0.0,20.0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,2.8,2,1,1,https://www.cian.ru/rent/flat/274360967
13958,272607320,0.0,0.0,1.0,31.0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,2.64,2,0,1,https://www.cian.ru/rent/flat/272607320
13959,274946930,0.0,0.0,1.0,30.0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,2.64,1,0,0,https://www.cian.ru/rent/flat/274946930
13960,274359033,0.0,0.0,1.0,28.0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,2.64,2,1,1,https://www.cian.ru/rent/flat/274359033
13961,274062559,0.0,0.0,1.0,28.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64,3,0,1,https://www.cian.ru/rent/flat/274062559
13962,274949112,0.0,0.0,1.0,39.0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,2.64,1,0,1,https://www.cian.ru/rent/flat/274949112
13963,274995317,0.0,0.0,1.0,45.0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,2.64,3,1,1,https://www.cian.ru/rent/flat/274995317
13964,274026724,0.0,0.0,1.0,35.0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,2.64,1,0,0,https://www.cian.ru/rent/flat/274026724
13965,274985508,0.0,0.0,1.0,26.0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,2.7,1,0,0,https://www.cian.ru/rent/flat/274985508
13966,273866795,0.0,0.0,1.0,21.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64,4,0,1,https://www.cian.ru/rent/flat/273866795
13967,271951454,0.0,0.0,1.0,34.0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,2.64,3,0,1,https://www.cian.ru/rent/flat/271951454
13968,270622431,0.0,0.0,1.0,20.0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,2.64,3,0,1,https://www.cian.ru/rent/flat/270622431
13969,272783815,0.0,1.0,0.0,35.1,2,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,2.64,2,0,1,https://www.cian.ru/rent/flat/272783815
13970,264558085,0.0,0.0,1.0,50.0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,2.48,1,0,0,https://www.cian.ru/rent/flat/264558085
13971,270329565,0.0,1.0,0.0,30.099999999999998,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,2.64,2,0,1,https://www.cian.ru/rent/flat/270329565
13972,274753365,0.0,1.0,0.0,19.0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,2.64,1,1,1,https://www.cian.ru/rent/flat/274753365
13973,274600000,0.0,1.0,0.0,29.0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,2.8,1,0,0,https://www.cian.ru/rent/flat/274600000
13974,257083820,0.0,1.0,0.0,23.0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,2.8,4,0,1,https://www.cian.ru/rent/flat/257083820
13975,268479851,0.0,1.0,0.0,29.0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,2.64,1,0,1,https://www.cian.ru/rent/flat/268479851
13976,273996725,0.0,0.0,1.0,28.0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,2.64,1,0,0,https://www.cian.ru/rent/flat/273996725
13977,274001041,0.0,1.0,0.0,26.0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2.6,1,0,0,https://www.cian.ru/rent/flat/274001041
13978,274775465,0.0,0.0,1.0,33.0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,2.64,1,1,1,https://www.cian.ru/rent/flat/274775465
13979,269122746,0.0,1.0,0.0,20.0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,2.7,2,2,1,https://www.cian.ru/rent/flat/269122746
